timestamp,U1PosX, U1PosY, U1PosZ,U1HeadPosX, U1HeadPosY, U1HeadPosZ,U1HeadForwardX, U1HeadForwardY, U1HeadForwardZ,U1HeadUpX, U1HeadUpY, U1HeadUpZ,U1HeadCone,U1LeftEyeX,U1LeftEyeY,U1LeftEyeZ,U1RightEyeX,U1RightEyeY,U1RightEyeZ,U1GazeX,U1GazeY,U1GazeZ,U1ControllerRPosX, U1ControllerRPosY, U1ControllerRPosZ,U1ControllerREAngX, U1ControllerREAngY,  U1ControllerREAngZ,U1ControllerLPosX, U1ControllerLPosY, U1ControllerLPosZ,U1ControllerLEAngX, U1ControllerLEAngY,  U1ControllerLEAngZ,U1PointerX, U1PointerY,  U1PointerZ,U2Speech,U2PosX, U1PosY, U1PosZ,U2HeadPosX, U2HeadPosY, U2HeadPosZ,U2HeadForwardX, U2HeadForwardY, U2HeadForwardZ,U2HeadUpX, U2HeadUpY, U2HeadUpZ,U2HeadCone,U2LeftEyeX,U2LeftEyeY,U2LeftEyeZ,U2RightEyeX,U2RightEyeY,U2RightEyeZ,U2GazeX,U2GazeY,U2GazeZ,U2ControllerRPosX, U2ControllerRPosY, U2ControllerRPosZ,U2ControllerREAngX, U2ControllerREAngY,  U2ControllerREAngZ,U2ControllerLPosX, U2ControllerLPosY, U2ControllerLPosZ,U2ControllerLEAngX, U2ControllerLEAngY,  U2ControllerLEAngZ,U2PointerX, U2PointerY,  U2PointerZ,U2Speech
1.707,0.000, 0.000, 0.000,0.032, 1.677, -0.047,-0.610, -0.214, 0.763,-0.135, 0.977, 0.166,,-0.132, 0.972, 0.196,-0.132, 0.972, 0.196,-1.799, 1.584, 2.405,0.025, 1.342, 0.415,4.174, 336.899, 91.796,-0.155, 1.319, 0.350,2.429, 359.415, 279.945,null,null,null,,0.000, 0.000, 0.000,0.061, 1.170, -0.078,0.004, 0.029, 1.000,0.043, 0.999, -0.029,,0.064, 0.998, -0.007,0.064, 0.998, -0.008,0.088, 1.275, 2.973,-0.038, 0.672, 0.161,47.177, 45.280, 5.780,0.026, 0.716, 0.115,48.588, 319.045, 82.856,null,null,null,
1.714,0.000, 0.000, 0.000,0.032, 1.677, -0.047,-0.610, -0.214, 0.763,-0.135, 0.977, 0.166,,-0.132, 0.972, 0.196,-0.131, 0.972, 0.196,-1.799, 1.584, 2.405,0.025, 1.342, 0.415,4.175, 336.899, 91.798,-0.155, 1.319, 0.350,2.426, 359.419, 279.950,null,null,null,,0.000, 0.000, 0.000,0.061, 1.170, -0.078,0.005, 0.030, 1.000,0.043, 0.999, -0.030,,0.064, 0.998, -0.008,0.064, 0.998, -0.008,0.088, 1.275, 2.973,-0.038, 0.672, 0.161,47.163, 45.252, 5.637,0.026, 0.716, 0.115,48.594, 319.250, 82.981,null,null,null,
1.741,0.000, 0.000, 0.000,0.032, 1.677, -0.047,-0.610, -0.214, 0.763,-0.135, 0.977, 0.166,,-0.132, 0.972, 0.196,-0.131, 0.972, 0.196,-1.798, 1.592, 2.406,0.025, 1.342, 0.415,4.175, 336.899, 91.798,-0.155, 1.319, 0.350,2.426, 359.419, 279.950,null,null,null,,0.000, 0.000, 0.000,0.061, 1.170, -0.078,0.005, 0.030, 1.000,0.043, 0.999, -0.030,,0.064, 0.998, -0.008,0.064, 0.998, -0.008,0.102, 1.276, 2.973,-0.038, 0.672, 0.161,47.163, 45.252, 5.637,0.026, 0.716, 0.115,48.594, 319.250, 82.981,null,null,null,
1.776,0.000, 0.000, 0.000,0.032, 1.677, -0.047,-0.610, -0.214, 0.763,-0.134, 0.977, 0.166,,-0.131, 0.972, 0.196,-0.131, 0.972, 0.196,-1.804, 1.651, 2.399,0.025, 1.342, 0.415,4.175, 336.898, 91.800,-0.155, 1.319, 0.350,2.424, 359.421, 279.956,null,null,null,,0.000, 0.000, 0.000,0.061, 1.171, -0.077,0.006, 0.030, 1.000,0.043, 0.999, -0.030,,0.064, 0.998, -0.008,0.064, 0.998, -0.008,0.102, 1.276, 2.973,-0.038, 0.672, 0.161,47.110, 45.206, 5.442,0.026, 0.716, 0.115,48.492, 319.362, 83.077,null,null,null,
1.808,0.000, 0.000, 0.000,0.032, 1.677, -0.047,-0.610, -0.214, 0.763,-0.134, 0.977, 0.166,,-0.131, 0.972, 0.196,-0.131, 0.972, 0.196,-1.804, 1.651, 2.399,0.025, 1.342, 0.415,4.173, 336.897, 91.804,-0.155, 1.319, 0.350,2.418, 359.423, 279.959,null,null,null,,0.000, 0.000, 0.000,0.062, 1.171, -0.077,0.005, 0.029, 1.000,0.042, 0.999, -0.030,,0.064, 0.998, -0.008,0.064, 0.998, -0.008,0.116, 1.223, 2.973,-0.038, 0.672, 0.161,47.126, 44.819, 4.966,0.026, 0.716, 0.115,48.463, 319.421, 82.942,null,null,null,
1.841,0.000, 0.000, 0.000,0.032, 1.677, -0.047,-0.610, -0.214, 0.763,-0.134, 0.977, 0.166,,-0.131, 0.972, 0.196,-0.131, 0.972, 0.196,-1.804, 1.651, 2.399,0.025, 1.342, 0.415,4.172, 336.897, 91.806,-0.155, 1.319, 0.350,2.414, 359.425, 279.961,null,null,null,,0.000, 0.000, 0.000,0.062, 1.171, -0.077,0.004, 0.029, 1.000,0.043, 0.999, -0.029,,0.064, 0.998, -0.007,0.064, 0.998, -0.007,0.129, 1.211, 2.973,-0.038, 0.672, 0.161,46.854, 43.961, 3.941,0.026, 0.716, 0.115,48.593, 319.856, 83.084,null,null,null,
1.875,0.000, 0.000, 0.000,0.032, 1.677, -0.047,-0.610, -0.214, 0.763,-0.134, 0.977, 0.166,,-0.131, 0.972, 0.196,-0.131, 0.972, 0.196,-2.187, 1.760, 2.017,0.025, 1.342, 0.415,4.172, 336.897, 91.806,-0.155, 1.319, 0.350,2.414, 359.425, 279.961,null,null,null,,0.000, 0.000, 0.000,0.062, 1.171, -0.077,0.003, 0.028, 1.000,0.045, 0.999, -0.029,,0.066, 0.998, -0.006,0.066, 0.998, -0.007,0.129, 1.207, 2.973,-0.038, 0.672, 0.161,46.220, 42.265, 2.233,0.026, 0.716, 0.115,49.408, 320.374, 82.744,null,null,null,
1.910,0.000, 0.000, 0.000,0.032, 1.677, -0.047,-0.610, -0.214, 0.763,-0.135, 0.977, 0.166,,-0.132, 0.972, 0.196,-0.132, 0.972, 0.196,-2.187, 1.760, 2.017,0.025, 1.342, 0.415,4.172, 336.897, 91.809,-0.155, 1.319, 0.350,2.414, 359.426, 279.968,null,null,null,,0.000, 0.000, 0.000,0.062, 1.171, -0.077,0.004, 0.032, 0.999,0.048, 0.998, -0.032,,0.069, 0.998, -0.010,0.069, 0.998, -0.010,0.129, 1.207, 2.973,-0.038, 0.672, 0.161,45.248, 39.759, 359.664,0.026, 0.716, 0.115,50.353, 319.962, 81.536,null,null,null,
1.941,0.000, 0.000, 0.000,0.032, 1.677, -0.047,-0.611, -0.214, 0.763,-0.135, 0.977, 0.166,,-0.132, 0.972, 0.196,-0.132, 0.972, 0.195,-2.279, 1.775, 1.925,0.025, 1.342, 0.415,4.170, 336.898, 91.812,-0.155, 1.319, 0.350,2.411, 359.427, 279.973,null,null,null,,0.000, 0.000, 0.000,0.062, 1.171, -0.077,0.004, 0.032, 0.999,0.048, 0.998, -0.032,,0.069, 0.998, -0.010,0.069, 0.998, -0.010,0.126, 1.224, 2.973,-0.038, 0.672, 0.161,45.248, 39.759, 359.664,0.026, 0.716, 0.115,50.353, 319.962, 81.536,null,null,null,
1.976,0.000, 0.000, 0.000,0.032, 1.677, -0.047,-0.611, -0.214, 0.762,-0.135, 0.977, 0.166,,-0.132, 0.972, 0.196,-0.132, 0.972, 0.195,-2.288, 1.772, 1.916,0.025, 1.342, 0.415,4.171, 336.899, 91.813,-0.155, 1.319, 0.350,2.408, 359.429, 279.976,null,null,null,,0.000, 0.000, 0.000,0.063, 1.171, -0.077,0.006, 0.033, 0.999,0.049, 0.998, -0.033,,0.070, 0.997, -0.011,0.070, 0.997, -0.011,0.126, 1.224, 2.973,-0.037, 0.672, 0.160,44.212, 37.461, 357.904,0.026, 0.716, 0.115,50.957, 319.360, 80.069,null,null,null,
2.008,0.000, 0.000, 0.000,0.032, 1.677, -0.047,-0.611, -0.214, 0.762,-0.135, 0.977, 0.165,,-0.132, 0.972, 0.196,-0.132, 0.972, 0.195,-2.288, 1.772, 1.916,0.025, 1.342, 0.415,4.169, 336.899, 91.816,-0.155, 1.319, 0.350,2.403, 359.430, 279.979,null,null,null,,0.000, 0.000, 0.000,0.063, 1.171, -0.077,0.008, 0.032, 0.999,0.050, 0.998, -0.033,,0.071, 0.997, -0.011,0.071, 0.997, -0.011,0.126, 1.224, 2.973,-0.037, 0.672, 0.159,43.164, 35.738, 357.067,0.026, 0.716, 0.114,51.362, 319.083, 78.697,null,null,null,
2.041,0.000, 0.000, 0.000,0.033, 1.677, -0.047,-0.611, -0.214, 0.762,-0.135, 0.977, 0.166,,-0.132, 0.972, 0.196,-0.132, 0.972, 0.195,-2.258, 1.692, 1.946,0.025, 1.342, 0.415,4.169, 336.900, 91.818,-0.155, 1.319, 0.350,2.400, 359.432, 279.983,null,null,null,,0.000, 0.000, 0.000,0.063, 1.171, -0.078,0.011, 0.031, 0.999,0.050, 0.998, -0.031,,0.071, 0.997, -0.009,0.071, 0.997, -0.010,0.115, 1.232, 2.973,-0.036, 0.672, 0.158,42.252, 34.460, 356.760,0.027, 0.716, 0.112,52.678, 318.699, 77.730,null,null,null,
2.076,0.000, 0.000, 0.000,0.033, 1.677, -0.047,-0.611, -0.214, 0.762,-0.135, 0.977, 0.165,,-0.132, 0.972, 0.195,-0.132, 0.972, 0.195,-2.248, 1.663, 1.956,0.025, 1.342, 0.415,4.170, 336.900, 91.819,-0.155, 1.319, 0.350,2.399, 359.434, 279.989,null,null,null,,0.000, 0.000, 0.000,0.063, 1.170, -0.078,0.012, 0.030, 0.999,0.049, 0.998, -0.031,,0.071, 0.997, -0.009,0.071, 0.997, -0.009,0.115, 1.232, 2.973,-0.036, 0.673, 0.157,40.860, 32.982, 355.917,0.029, 0.716, 0.110,54.848, 318.856, 77.122,null,null,null,
2.107,0.000, 0.000, 0.000,0.033, 1.677, -0.047,-0.612, -0.213, 0.762,-0.136, 0.977, 0.165,,-0.133, 0.972, 0.195,-0.132, 0.972, 0.195,-2.248, 1.663, 1.956,0.025, 1.342, 0.415,4.169, 336.900, 91.821,-0.155, 1.319, 0.350,2.395, 359.436, 279.990,null,null,null,,0.000, 0.000, 0.000,0.062, 1.171, -0.078,0.013, 0.031, 0.999,0.049, 0.998, -0.031,,0.070, 0.997, -0.009,0.070, 0.997, -0.010,0.043, 1.199, 2.973,-0.035, 0.673, 0.157,39.899, 31.965, 355.652,0.030, 0.716, 0.109,56.327, 319.422, 77.042,null,null,null,
2.142,0.000, 0.000, 0.000,0.033, 1.677, -0.047,-0.612, -0.213, 0.761,-0.136, 0.977, 0.165,,-0.133, 0.972, 0.195,-0.133, 0.972, 0.194,-2.248, 1.651, 1.956,0.025, 1.342, 0.415,4.167, 336.899, 91.824,-0.155, 1.319, 0.350,2.394, 359.437, 279.995,null,null,null,,0.000, 0.000, 0.000,0.062, 1.171, -0.078,0.013, 0.031, 0.999,0.049, 0.998, -0.031,,0.070, 0.997, -0.010,0.070, 0.997, -0.010,-0.001, 1.210, 2.973,-0.035, 0.674, 0.157,38.657, 30.935, 355.315,0.032, 0.716, 0.107,57.256, 319.992, 77.107,null,null,null,
2.175,0.000, 0.000, 0.000,0.033, 1.677, -0.047,-0.613, -0.213, 0.761,-0.136, 0.977, 0.164,,-0.133, 0.972, 0.194,-0.133, 0.972, 0.194,-2.298, 1.651, 1.906,0.025, 1.342, 0.415,4.168, 336.899, 91.825,-0.155, 1.319, 0.350,2.390, 359.438, 279.997,null,null,null,,0.000, 0.000, 0.000,0.062, 1.171, -0.078,0.011, 0.032, 0.999,0.048, 0.998, -0.032,,0.070, 0.998, -0.010,0.070, 0.998, -0.011,-0.001, 1.210, 2.973,-0.035, 0.675, 0.158,37.451, 30.034, 355.053,0.033, 0.716, 0.106,58.332, 320.278, 76.531,null,null,null,
2.208,0.000, 0.000, 0.000,0.033, 1.677, -0.047,-0.613, -0.213, 0.761,-0.137, 0.977, 0.164,,-0.134, 0.972, 0.194,-0.133, 0.972, 0.194,-2.308, 1.648, 1.896,0.025, 1.342, 0.415,4.168, 336.900, 91.829,-0.155, 1.319, 0.350,2.388, 359.439, 280.002,null,null,null,,0.000, 0.000, 0.000,0.062, 1.171, -0.078,0.010, 0.033, 0.999,0.047, 0.998, -0.034,,0.069, 0.998, -0.012,0.069, 0.998, -0.012,-0.001, 1.210, 2.973,-0.035, 0.676, 0.158,36.384, 29.539, 355.254,0.034, 0.717, 0.104,58.883, 320.510, 76.498,null,null,null,
2.241,0.000, 0.000, 0.000,0.033, 1.677, -0.047,-0.613, -0.213, 0.761,-0.137, 0.977, 0.164,,-0.134, 0.972, 0.194,-0.133, 0.972, 0.194,-2.310, 1.649, 1.894,0.025, 1.342, 0.415,4.168, 336.900, 91.830,-0.155, 1.319, 0.350,2.388, 359.440, 280.006,null,null,null,,0.000, 0.000, 0.000,0.061, 1.171, -0.077,0.008, 0.034, 0.999,0.046, 0.998, -0.034,,0.068, 0.998, -0.012,0.068, 0.998, -0.013,-0.080, 1.230, 2.973,-0.035, 0.677, 0.159,35.436, 29.558, 355.791,0.035, 0.718, 0.102,59.314, 320.699, 76.190,null,null,null,
2.277,0.000, 0.000, 0.000,0.033, 1.677, -0.047,-0.613, -0.213, 0.761,-0.137, 0.977, 0.164,,-0.134, 0.972, 0.194,-0.133, 0.972, 0.194,-2.326, 1.676, 1.878,0.025, 1.342, 0.415,4.168, 336.900, 91.833,-0.155, 1.319, 0.350,2.385, 359.441, 280.011,null,null,null,,-0.008, 0.000, 0.054,0.054, 1.171, -0.023,0.007, 0.034, 0.999,0.046, 0.998, -0.034,,0.067, 0.998, -0.012,0.067, 0.998, -0.012,-0.080, 1.230, 2.973,-0.043, 0.678, 0.213,34.340, 30.099, 356.025,0.027, 0.718, 0.154,59.877, 320.820, 75.848,null,null,null,
2.309,0.000, 0.000, 0.000,0.032, 1.677, -0.047,-0.613, -0.214, 0.760,-0.137, 0.977, 0.164,,-0.134, 0.972, 0.194,-0.134, 0.972, 0.194,-2.326, 1.676, 1.878,0.025, 1.342, 0.415,4.167, 336.900, 91.836,-0.155, 1.319, 0.350,2.383, 359.441, 280.013,null,null,null,,-0.016, 0.000, 0.109,0.046, 1.171, 0.032,0.005, 0.028, 1.000,0.045, 0.999, -0.029,,0.066, 0.998, -0.007,0.066, 0.998, -0.007,-0.079, 1.245, 2.973,-0.051, 0.680, 0.268,33.146, 31.215, 356.923,0.019, 0.719, 0.207,60.035, 321.349, 76.189,null,null,null,
2.341,0.000, 0.000, 0.000,0.032, 1.677, -0.047,-0.613, -0.214, 0.760,-0.137, 0.977, 0.164,,-0.134, 0.972, 0.194,-0.134, 0.972, 0.194,-2.326, 1.676, 1.878,0.025, 1.342, 0.415,4.167, 336.900, 91.839,-0.155, 1.319, 0.350,2.377, 359.442, 280.012,null,null,null,,-0.029, 0.000, 0.207,0.032, 1.170, 0.130,0.002, 0.025, 1.000,0.046, 0.999, -0.025,,0.067, 0.998, -0.003,0.067, 0.998, -0.003,-0.067, 1.257, 2.973,-0.065, 0.682, 0.368,31.813, 33.170, 0.009,0.006, 0.719, 0.304,59.956, 321.333, 76.226,null,null,null,
2.375,0.000, 0.000, 0.000,0.033, 1.677, -0.047,-0.614, -0.214, 0.760,-0.137, 0.977, 0.165,,-0.134, 0.972, 0.195,-0.134, 0.972, 0.194,-2.321, 1.672, 1.883,0.025, 1.342, 0.415,4.167, 336.901, 91.841,-0.155, 1.319, 0.350,2.377, 359.444, 280.019,null,null,null,,-0.042, 0.000, 0.306,0.019, 1.170, 0.229,0.001, 0.024, 1.000,0.045, 0.999, -0.024,,0.066, 0.998, -0.002,0.066, 0.998, -0.003,-0.065, 1.256, 2.973,-0.079, 0.684, 0.468,30.967, 33.507, 0.503,-0.007, 0.719, 0.402,60.199, 321.586, 76.258,null,null,null,
2.409,0.000, 0.000, 0.000,0.033, 1.677, -0.046,-0.614, -0.214, 0.760,-0.137, 0.977, 0.164,,-0.134, 0.972, 0.194,-0.134, 0.972, 0.194,-2.316, 1.668, 1.888,0.025, 1.342, 0.415,4.168, 336.901, 91.843,-0.155, 1.319, 0.350,2.374, 359.443, 280.024,null,null,null,,-0.052, 0.000, 0.378,0.010, 1.169, 0.302,-0.002, 0.016, 1.000,0.046, 0.999, -0.015,,0.067, 0.998, 0.007,0.067, 0.998, 0.006,-0.067, 1.246, 2.973,-0.089, 0.686, 0.542,30.541, 33.616, 0.592,-0.016, 0.719, 0.474,60.138, 321.635, 76.436,null,null,null,
2.441,0.000, 0.000, 0.000,0.033, 1.677, -0.047,-0.614, -0.214, 0.760,-0.137, 0.977, 0.164,,-0.134, 0.972, 0.194,-0.134, 0.972, 0.194,-2.316, 1.668, 1.888,0.025, 1.342, 0.415,4.166, 336.901, 91.846,-0.155, 1.319, 0.350,2.372, 359.444, 280.028,null,null,null,,-0.062, 0.000, 0.450,0.000, 1.169, 0.375,-0.002, 0.016, 1.000,0.046, 0.999, -0.016,,0.068, 0.998, 0.006,0.068, 0.998, 0.006,-0.067, 1.245, 2.973,-0.099, 0.687, 0.615,30.881, 32.912, 359.703,-0.025, 0.719, 0.547,60.086, 321.600, 76.460,null,null,null,
2.474,0.000, 0.000, 0.000,0.033, 1.677, -0.047,-0.615, -0.213, 0.759,-0.137, 0.977, 0.164,,-0.134, 0.972, 0.194,-0.134, 0.972, 0.193,-2.318, 1.670, 1.886,0.025, 1.342, 0.415,4.165, 336.899, 91.849,-0.155, 1.319, 0.350,2.366, 359.444, 280.028,null,null,null,,-0.071, 0.000, 0.523,-0.010, 1.170, 0.448,-0.001, 0.019, 1.000,0.048, 0.999, -0.018,,0.069, 0.998, 0.004,0.069, 0.998, 0.003,-0.067, 1.245, 2.973,-0.108, 0.687, 0.687,31.115, 33.325, 359.636,-0.034, 0.719, 0.619,60.046, 321.646, 76.548,null,null,null,
2.509,0.000, 0.000, 0.000,0.033, 1.677, -0.047,-0.615, -0.213, 0.759,-0.137, 0.977, 0.163,,-0.134, 0.972, 0.194,-0.134, 0.972, 0.193,-2.318, 1.670, 1.886,0.025, 1.342, 0.415,4.165, 336.898, 91.850,-0.155, 1.319, 0.350,2.366, 359.445, 280.035,null,null,null,,-0.078, 0.000, 0.573,-0.016, 1.170, 0.500,0.000, 0.022, 1.000,0.049, 0.999, -0.022,,0.070, 0.998, 0.000,0.070, 0.998, 0.000,-0.066, 1.239, 2.973,-0.114, 0.688, 0.737,31.527, 33.768, 358.949,-0.041, 0.719, 0.670,60.042, 321.644, 76.621,null,null,null,
2.541,0.000, 0.000, 0.000,0.033, 1.678, -0.047,-0.615, -0.213, 0.759,-0.137, 0.977, 0.163,,-0.134, 0.972, 0.193,-0.134, 0.972, 0.193,-2.318, 1.670, 1.886,0.025, 1.342, 0.415,4.165, 336.897, 91.851,-0.155, 1.319, 0.350,2.362, 359.446, 280.037,null,null,null,,-0.085, 0.000, 0.624,-0.023, 1.170, 0.551,0.002, 0.022, 1.000,0.049, 0.999, -0.022,,0.070, 0.998, 0.000,0.070, 0.998, 0.000,-0.171, 1.227, 2.973,-0.120, 0.688, 0.787,31.768, 34.262, 358.441,-0.047, 0.719, 0.721,60.114, 321.609, 76.541,null,null,null,
2.575,0.000, 0.000, 0.000,0.033, 1.678, -0.047,-0.615, -0.213, 0.759,-0.137, 0.977, 0.163,,-0.134, 0.972, 0.193,-0.134, 0.972, 0.193,-2.319, 1.676, 1.884,0.025, 1.342, 0.415,4.164, 336.896, 91.854,-0.155, 1.319, 0.350,2.359, 359.446, 280.041,null,null,null,,-0.092, 0.000, 0.675,-0.030, 1.170, 0.602,0.003, 0.021, 1.000,0.049, 0.999, -0.021,,0.070, 0.998, 0.001,0.070, 0.998, 0.001,-0.171, 1.227, 2.973,-0.126, 0.687, 0.837,32.025, 34.656, 357.762,-0.054, 0.719, 0.771,60.126, 321.635, 76.596,null,null,null,
2.608,0.000, 0.000, 0.000,0.033, 1.678, -0.047,-0.615, -0.213, 0.759,-0.137, 0.977, 0.163,,-0.135, 0.972, 0.193,-0.134, 0.972, 0.193,-2.319, 1.676, 1.884,0.025, 1.342, 0.415,4.164, 336.894, 91.856,-0.155, 1.319, 0.350,2.355, 359.446, 280.041,null,null,null,,-0.097, 0.000, 0.710,-0.034, 1.170, 0.637,0.004, 0.020, 1.000,0.048, 0.999, -0.020,,0.070, 0.998, 0.002,0.070, 0.998, 0.002,-0.171, 1.227, 2.973,-0.131, 0.687, 0.872,32.602, 35.581, 357.285,-0.058, 0.719, 0.807,60.028, 321.735, 76.749,null,null,null,
2.642,0.000, 0.000, 0.000,0.033, 1.678, -0.047,-0.615, -0.213, 0.759,-0.137, 0.977, 0.163,,-0.134, 0.972, 0.193,-0.134, 0.972, 0.193,-2.319, 1.678, 1.885,0.025, 1.342, 0.415,4.163, 336.893, 91.858,-0.155, 1.319, 0.350,2.355, 359.445, 280.048,null,null,null,,-0.101, 0.000, 0.746,-0.039, 1.170, 0.672,0.004, 0.018, 1.000,0.048, 0.999, -0.018,,0.070, 0.998, 0.004,0.070, 0.998, 0.004,-0.240, 1.217, 2.973,-0.135, 0.686, 0.907,33.526, 36.391, 356.875,-0.063, 0.719, 0.843,60.025, 321.809, 76.797,null,null,null,
2.676,0.000, 0.000, 0.000,0.033, 1.678, -0.047,-0.615, -0.213, 0.759,-0.137, 0.977, 0.163,,-0.134, 0.972, 0.193,-0.134, 0.972, 0.193,-1.539, 1.466, 2.665,0.025, 1.342, 0.415,4.163, 336.892, 91.860,-0.155, 1.319, 0.350,2.353, 359.445, 280.051,null,null,null,,-0.106, 0.000, 0.781,-0.044, 1.169, 0.708,0.004, 0.016, 1.000,0.049, 0.999, -0.016,,0.070, 0.998, 0.006,0.070, 0.998, 0.006,-0.240, 1.217, 2.973,-0.139, 0.685, 0.941,34.858, 36.977, 355.790,-0.068, 0.719, 0.878,60.081, 321.818, 76.674,null,null,null,
2.709,0.000, 0.000, 0.000,0.033, 1.678, -0.047,-0.615, -0.213, 0.759,-0.137, 0.977, 0.163,,-0.134, 0.972, 0.194,-0.134, 0.972, 0.193,-1.539, 1.466, 2.665,0.025, 1.342, 0.415,4.162, 336.890, 91.862,-0.155, 1.319, 0.350,2.350, 359.445, 280.054,null,null,null,,-0.111, 0.000, 0.816,-0.049, 1.170, 0.743,0.003, 0.015, 1.000,0.050, 0.999, -0.015,,0.071, 0.997, 0.007,0.071, 0.997, 0.007,-0.286, 1.198, 2.973,-0.144, 0.684, 0.976,35.940, 37.522, 354.804,-0.072, 0.718, 0.914,60.076, 321.966, 76.844,null,null,null,
2.741,0.000, 0.000, 0.000,0.033, 1.678, -0.047,-0.615, -0.213, 0.759,-0.137, 0.977, 0.164,,-0.134, 0.972, 0.194,-0.134, 0.972, 0.193,-1.539, 1.466, 2.665,0.025, 1.342, 0.415,4.161, 336.889, 91.865,-0.155, 1.319, 0.350,2.348, 359.445, 280.056,null,null,null,,-0.114, 0.000, 0.784,-0.052, 1.170, 0.710,0.002, 0.015, 1.000,0.051, 0.999, -0.015,,0.072, 0.997, 0.007,0.072, 0.997, 0.006,-0.286, 1.198, 2.973,-0.146, 0.683, 0.943,36.628, 38.135, 354.046,-0.075, 0.718, 0.881,60.037, 322.053, 77.048,null,null,null,
2.774,0.000, 0.000, 0.000,0.033, 1.678, -0.047,-0.614, -0.213, 0.760,-0.137, 0.977, 0.164,,-0.134, 0.972, 0.194,-0.134, 0.972, 0.193,-1.325, 1.316, 2.879,0.025, 1.342, 0.415,4.162, 336.889, 91.867,-0.155, 1.319, 0.350,2.345, 359.446, 280.058,null,null,null,,-0.117, 0.000, 0.751,-0.055, 1.170, 0.678,0.001, 0.018, 1.000,0.051, 0.999, -0.018,,0.072, 0.997, 0.004,0.072, 0.997, 0.003,-0.286, 1.198, 2.973,-0.149, 0.683, 0.909,37.122, 38.860, 353.211,-0.078, 0.718, 0.848,60.048, 322.237, 77.195,null,null,null,
2.808,0.000, 0.000, 0.000,0.033, 1.678, -0.047,-0.614, -0.213, 0.760,-0.137, 0.977, 0.164,,-0.134, 0.972, 0.194,-0.134, 0.972, 0.193,-1.330, 1.321, 2.873,0.025, 1.342, 0.415,4.163, 336.889, 91.868,-0.155, 1.319, 0.350,2.346, 359.446, 280.065,null,null,null,,-0.120, 0.000, 0.718,-0.058, 1.170, 0.645,0.002, 0.022, 1.000,0.051, 0.998, -0.022,,0.073, 0.997, 0.000,0.073, 0.997, 0.000,-0.323, 1.218, 2.973,-0.152, 0.682, 0.876,37.481, 38.885, 352.493,-0.081, 0.718, 0.816,60.053, 322.277, 77.241,null,null,null,
2.843,0.000, 0.000, 0.000,0.033, 1.678, -0.047,-0.609, -0.214, 0.764,-0.135, 0.977, 0.165,,-0.132, 0.972, 0.195,-0.132, 0.972, 0.195,-1.330, 1.321, 2.873,0.025, 1.342, 0.415,4.162, 336.888, 91.873,-0.155, 1.319, 0.350,2.344, 359.446, 280.070,null,null,null,,-0.122, 0.000, 0.647,-0.060, 1.171, 0.574,0.002, 0.022, 1.000,0.051, 0.998, -0.022,,0.072, 0.997, 0.000,0.072, 0.997, 0.000,-0.323, 1.218, 2.973,-0.154, 0.682, 0.805,37.370, 39.095, 353.342,-0.083, 0.718, 0.744,60.063, 322.218, 77.229,null,null,null,
2.875,0.000, 0.000, 0.000,0.033, 1.677, -0.047,-0.602, -0.214, 0.769,-0.135, 0.977, 0.167,,-0.131, 0.972, 0.197,-0.131, 0.972, 0.197,-1.334, 1.336, 2.869,0.025, 1.342, 0.415,4.161, 336.887, 91.876,-0.155, 1.319, 0.350,2.342, 359.446, 280.072,null,null,null,,-0.124, 0.000, 0.576,-0.062, 1.170, 0.503,0.003, 0.022, 1.000,0.051, 0.998, -0.022,,0.073, 0.997, 0.000,0.073, 0.997, 0.000,-0.323, 1.218, 2.973,-0.157, 0.681, 0.733,37.551, 39.045, 354.218,-0.085, 0.718, 0.674,59.976, 322.169, 77.341,null,null,null,
2.908,0.000, 0.000, 0.000,0.032, 1.678, -0.047,-0.592, -0.214, 0.777,-0.133, 0.977, 0.168,,-0.129, 0.972, 0.198,-0.129, 0.972, 0.198,-1.334, 1.336, 2.869,0.025, 1.342, 0.415,4.159, 336.886, 91.881,-0.155, 1.319, 0.350,2.337, 359.446, 280.074,null,null,null,,-0.126, 0.000, 0.505,-0.065, 1.170, 0.432,0.004, 0.024, 1.000,0.052, 0.998, -0.024,,0.073, 0.997, -0.002,0.073, 0.997, -0.003,-0.312, 1.197, 2.973,-0.159, 0.680, 0.662,37.770, 39.111, 354.417,-0.087, 0.718, 0.603,59.932, 322.195, 77.380,null,null,null,
2.941,0.000, 0.000, 0.000,0.032, 1.678, -0.047,-0.584, -0.214, 0.783,-0.130, 0.977, 0.170,,-0.126, 0.972, 0.200,-0.126, 0.972, 0.199,-1.302, 1.360, 2.902,0.025, 1.342, 0.415,4.160, 336.885, 91.882,-0.155, 1.319, 0.350,2.337, 359.446, 280.080,null,null,null,,-0.127, 0.000, 0.461,-0.066, 1.171, 0.388,0.005, 0.028, 1.000,0.052, 0.998, -0.028,,0.074, 0.997, -0.006,0.074, 0.997, -0.006,-0.313, 1.197, 2.973,-0.160, 0.680, 0.617,37.887, 39.413, 354.676,-0.088, 0.718, 0.559,59.932, 322.142, 77.322,null,null,null,
